id,primary_name,location,last_status_check_time,total.dois,current.dois
3573,Japan Association for Earthquake Engineering,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,556,56
1236,Kansas Academy of Science,Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States,2018-04-04,555,59
4893,Russian Psychological Society,"Lomonosov Moscow University Mokhivaya St. 11, bld. 9 Mokhovaya St. 11, bld. 9 Moscow 125009 Russian Federation",2018-04-04,554,86
2550,The Korean Academy of Family Medicine (KAMJE),302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea,2018-04-04,554,95
4566,Liceo de Cagayan University,"Rodolfo Neri Pelaez Blvd. Kauswagan Kauswagan, Cagayan de Oro Cagayan de Oro City Misamis Oriental 9000 Philippines",2018-04-04,554,26
5232,Korea Institute of Information Security and Cryptology,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,553,155
7508,"JK School of Gov, Universitas Muhammadiyah Yogyakarta","Gedung Pascasarjana, Kampus Terpadu UMY Tamantirto Bantul Yogyakarta Yogyakarta 55234 Indonesia",2018-04-04,553,144
5153,Egitim Danismanligi ve Arastirmalari (EDAM),Ferah mh. Ferah cd. Bulduk sk. No. 1 Uskudar Istanbul 34692 Turkey,2018-04-04,551,195
9196,Korean Academy of International Business Management,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,551,61
8460,"Faculty of Electrical Engineering and Computing, Univ. of Zagreb",Unska 3 Zagreb 10000 Croatia,2018-04-04,550,46
2886,The Korean Society of Mycology,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,550,30
3257,Sociedade Paranaense de Matematica,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,550,214
4722,Bonfring,"292/2 5th St. Extension Gandhipuram, Coimbatore Tamilnadu 641 012 India",2018-04-04,549,251
6178,Scireps Corporation,2964 Columbia Street Suite 32268 Torrance CA 90503 United States,2018-04-04,549,50
7460,Centro de Estudios Politicos y Constitucionales,Plaza de la Marina Espanola 9 Madrid 28071 Spain,2018-04-04,549,395
6531,Yeol-song Society of Classical Studies,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,549,153
8776,The Society for Chinese Language and Literature,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,549,78
10153,Higher State Educational Establishment of Ukraine Bukovinian State Medical University,"Politekhnichna Str. 33 NTUU KPI, Bulding 2, Of. 105 Kyiv 03056 Ukraine",2018-04-04,549,530
5336,Journal of History School,Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,548,94
6911,The Association for Korea Culture Studies,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,548,87
3214,The Charleston Co.,6180 E. Warren Ave. Denver CO 80222 United States,2018-04-04,547,114
6811,FIEP Bulletin Online,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,547,271
5047,Early Theatre,Dept. of English & Cultural Studies McMaster University 1280 Main St. W. Hamilton ON L8S 4L9 Canada,2018-04-04,547,67
6713,National Atomic Energy Agency of Indonesia (BATAN),PPIKSN-BATAN Kawasan Puspitek Gd. 90 Serpong Tangerang Selatan Banten 15314 Indonesia,2018-04-04,547,276
5410,Open Access Pub,616 Corporate Way Suite 2-6158 Valley Cottage NY 10989 United States,2018-04-04,546,290
6914,Canadian Public Health Association,1525 Carling Ave.Suite 404 Ottawa ON K1Z 8R9 Canada,2018-04-04,546,261
5892,Chornomorski Botanical Journal,"Kherson State University 27, Universytetska Str Kherson 73000 Ukraine",2018-04-04,546,54
1573,European Optical Society,Lansikatu 15 Joensuu FI-80110 Finland,2018-04-04,545,3
4669,The Korea Society for Power System Engineering,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,545,86
8472,Association of Korean Language Education Research,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,545,95
9382,Association for the Advancement of Artificial Intelligence (AAAI),"2275 East Bayshore Road, Suite 160 Palo Alto CA 94304 United States",2018-04-04,545,155
1571,The Biological Society of Washington,Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States,2018-04-04,544,31
3804,The Japanese Society for Neuroendovascular Therapy,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,544,158
3629,The Korean Society of Wood Science Technology,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,544,85
5341,Dissolution Technologies,9 Yorkridge Trail Hockessin DE 19707 United States,2018-04-04,543,38
9894,"Isaac Scientific Publishing Co., Ltd.","Unit 04, 7/F Bright Way Tower No. 33 Mong Kok Road Kowloon 999077 Hong Kong",2018-04-04,543,529
6684,Perm State University (PSU),"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,542,347
8815,STAIN Ponorogo,"Brajan, RT 02, Kelurahan TamantirtoKecamatan Kasihan, Kabupaten Bantul Yogyakarta 55183 Indonesia",2018-04-04,542,259
3923,Tropical Oceanography,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,542,46
4264,Faculty of Transport and Traffic Sciences,University of Zagreb Vukeliceva 4 Vukeliceva 4 Zagreb Croatia,2018-04-04,542,137
7015,"L&H Scientific Publishing, LLC",PO Box 99 Glen Carbon IL 62034 United States,2018-04-04,541,197
9687,"FSBI Center of Geodesy, Cartography, and SDI","Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,540,251
6735,University of Oklahoma Libraries,401 W. Brooks LL211NW Norman OK 73018 United States,2018-04-04,540,128
7815,Institute of Combustion Problems,"Bogenbai Batyr Street, 172 Almaty 050072 Kazakhstan",2018-04-04,540,285
10976,McGill University Library and Archives,3459 McTavish St Montreal QC H3A 0C9 Canada,2018-04-04,539,428
3351,Korean Shoulder and Elbow Society,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,538,71
3249,Lyson Center for Civic Agriculture and Food Systems,295 Hook Place Ithaca NY 14850 United States,2018-04-04,538,114
10770,Universitatsverlag Gottingen,Georg-August-UniversitÃ¤t GÃ¶ttingen SUB GÃ¶ttingen Platz der GÃ¶ttinger Sieben 1 Gottingen 37073 Germany,2018-04-04,538,53
8243,Essentia Editora,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,537,120
10226,Auckland University of Technology (AUT) Library,55 Wellesley St. East Auckland 1010 New Zealand,2018-04-04,537,184
10782,The New Korean Association of English Language and Literature,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,536,70
3466,Journal of Central European Agriculture,Svetosimunska 25 Zagreb 10000 Croatia,2018-04-04,535,84
5427,American College of Gastroenterology,6400 Goldsboro Road Suite 200 Attn: Lindsey Topp Suite 200 Bethesda 20817 United States,2018-04-04,535,295
7307,Korean Film Association,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,535,57
2061,The Middle East Journal,1761 N Street NW Washington DC 20036 United States,2018-04-04,535,77
2390,U.S. Fish and Wildlife Service,698 Conservation Way Shepherdstown 25443 United States,2018-04-04,534,155
10551,University of Minnesota,"65L Wilson Library, 309 19th Avenue So. Minneapolis MN 55455 United States",2018-04-04,534,240
8116,Universidad de la Salle,"Av. Caracas #34-86, Of. 401 Bogota 220311 Colombia",2018-04-04,534,126
10897,Dr. Yashwant Research Labs Pvt. Ltd.,"Tiwaripur, Fatehpur Post - Hasanpur District Sultanpur Uttar Pradesh 227808 India",2018-04-04,534,485
8213,Universidad Juarez Autonoma de Tabasco,"RFC: UJA5801014N3 Avenida Universidad S/N Zona de la Cultura Col. Magisterial, Villahermosa Centro Tabasco C.P. 86040 Mexico",2018-04-04,531,121
7228,Techmind Research Society,67/2 Adarsh Colony Nakodar Jalandhar Punjab 144040 India,2018-04-04,530,184
8633,Center for Cross-Cultural Studies,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,530,105
8513,Faculdade Jesuita de Filosofia e Teologia – FAJE,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,529,111
6509,Revista Brasileira de Productos Agroindustriais,"Rua Vereador Arrojado Lisboa, 273,Apt. 004 Monte Santo Campina Grande 58400-640 Brazil",2018-04-04,528,41
9175,ANPAD,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,528,467
7483,Knowledge Enterprise Journals,"340 S. Lemon Avenue, #7750 Walnut CA 91789 United States",2018-04-04,526,336
8531,Korean Academy of Social Welfare,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,526,39
9495,British Small Animal Veterinary Association,Woodrow House 1 Telford Way Gloucester Gloucestershire GL2 2AB United Kingdom,2018-04-04,525,316
8396,Revista Brasileira de Geomorfologia,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,525,122
5503,The Korean Society for Practical Theology,"391-3, Bupyeong-gu, SamsandongMirae Tower 305 Incheon 21319 South Korea",2018-04-04,524,244
6237,Instituto Metodista Izabela Hendrix,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,524,63
6737,The Korean Society of Business Venturing,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,523,127
10352,Universitas Islam Negeri Alauddin Makassar,Jl. Sultan Alauddin No. 36 Samata Kabupaten Gowa Sulawesi Selatan 92111 Indonesia,2018-04-04,522,364
2183,Korean Society for Applied Biological Chemistry,"8-17 World Cup Buk-ro 5ga-gil, Mapo-gu Seoul 121-841 South Korea",2018-04-04,521,125
7984,"Neurosurgical Atlas,Inc.","355 W. 16th Street, Suite 1500 Indianapolis IN 46202 United States",2018-04-04,521,379
3702,Korean Association of Child Studies,"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea",2018-04-04,521,150
8302,Krasnoyarsk State Medical University,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,520,167
8932,S N Education Society,"Singla House, Bharat Nagar Sirsa Haryana 125055 India",2018-04-04,520,519
6488,Korean Association of Social Welfare Policy,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,520,47
3320,The Korean Hip Society (KAMJE),302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea,2018-04-04,520,52
11631,Universidad Autonoma de la Ciudad de Mexico,"Prolongacion San Isidro No 151, Cubiculo E-102 Colonia San Lorenzo Tezonco, Delegacion Iztapalapa Ciudad de Mexico 09790 Mexico",2018-04-04,520,520
4297,Riga Technical University,Kalku Str. 1 Riga LV-1658 Latvia,2018-04-04,519,88
4939,The Korea Navigation Institute,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,519,93
7660,Centro Universitario La Salle - UNILASALLE,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,519,404
8617,International Institute of Acoustics and Vibration (IIAV),"Box 91523, McNeese State University Lake Charles LA 70609 United States",2018-04-04,519,96
8917,Southern Cross Publishing,2/77 Sandford St. St. Lucia Brisbane QLD 4067 Australia,2018-04-04,519,485
6912,The Society of Korean Language and Literature (NRFK),"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,519,79
5607,International Journal of Science Culture and Sport,Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,519,55
6188,Kharkov National Pedagogical University,Artem Str. 29 Kharkov 61002 Ukraine,2018-04-04,518,206
2790,The Korean Society of Critical Care Medicine,"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea",2018-04-04,518,107
4318,"Turkish Online Journal of Design, Art and Communication (TOJDAC)","Istanbul Kultur University E-5 Karayolu, Atakoy Kampusu E-5 karayolu, Atakoy Kampusu Bakirkoy 34156 Turkey",2018-04-04,518,346
8857,"Bank Indonesia, Central Banking Research Department","Sjafruddin Prawiranegara Building Floor 21, Jl. M.H. Thamrin 2 Jakarta 10350 Indonesia",2018-04-04,518,56
5541,STIE Perbanas Surabaya,Jl. Nginden Semolo 34-36 Surabaya 60118 Indonesia,2018-04-04,517,116
7387,"MM Publishing, s.r.o.",Pripotoeni 1519/10A VAT Nr.:CZ27129721 Prague 10100 Czech Republic,2018-04-04,516,291
9218,Chung-Ang Law Association,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,516,30
11534,Russian State University for the Humanities,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,516,472
5763,The Korean Society of Manufacturing Process Engineers,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,515,240
2354,Northwest Scientific Association,Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States,2018-04-04,515,90
9019,Sumy State University,"2, Rymskogo-Korsakova St. Sumy 40007 Ukraine",2018-04-04,514,514
7538,The International Association For Korean Language Education,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,514,88
10318,Research Institute of Curriculum and Instruction,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,514,54
6826,The Society of Eastern Philosophy,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,514,48
11560,Universidad Tecnologica Equinoccial,n34-102 Rumipamba y Bourgeios Quito 170508 Ecuador,2018-04-04,514,145
6463,Korea Productivity Association,"391-3, Bupyeong-gu, SamsandongMirae Tower 305 Incheon 21319 South Korea",2018-04-04,514,55
7170,Centro Universitario de Maringa,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,513,355
9688,Universidad de Medellin,Carrera 57 # 80-85 Blq. 15Apto 213 Itagui Antioquia Colombia,2018-04-04,513,158
1525,Northwest Atlantic Fisheries Organization (NAFO),P.O. Box 638 Dartmouth NS B2Y 3Y9 Canada,2018-04-04,512,6
7443,Institute of Biochemistry,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,512,90
7672,KSI Research Inc.,156 Park Square Lane Pittsburgh PA 15238 United States,2018-04-04,512,293
8431,Asian Educational Journal Publishing Group,Rahim Yar Khan - 64200 Punjab 64200 Pakistan,2018-04-04,512,431
9463,STKIP PGRI Sumatera Barat,Jl. Gunung Pangilun Padang Padang West Sumatra 25137 Indonesia,2018-04-04,512,187
2789,"The Society for Antibacterial and Antifungal Agents, Japan",New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,511,35
7524,Wageningen UR Facilitair Bedrijf,t.a.v. de crediteurenadministratie PO Box 59 Wageningen NL8113.83.696.B.08 6700 AB Netherlands,2018-04-04,511,502
5919,Rev Rene - Revista da Rede de Enfermagem de Nordeste,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,511,235
4577,The Korean Solar Energy Society,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,510,64
9299,International Journal of Advanced and Applied Sciences,Institute of Advanced Science Extension (IASE) PO Box 23-31 Taipei Taiwan,2018-04-04,509,509
6210,"Group of Companies Med Expert, LLC",Kruglouniversitetska 2/1 Office 18 Kiev 01024 Ukraine,2018-04-04,509,115
6012,Center of Physical Chemical Methods of Research and Analysis,36A Tole Bi Street Almaty 50012 Kazakhstan,2018-04-04,509,32
5036,Komitet Redakcyjno - Wydawniczy Polskiego Towarzystwa Psychiatrycznego,ul. Lenartowicza 14 Krakow 31-138 Poland,2018-04-04,509,222
4464,The Plant Resources Society of Korea,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,508,80
6273,"VSB Technical University of Ostrava, Faculty of Electrical Engineering and Computer Sciences",17 Listopadu 15/2172 VAT CZ 61989100 Ostrava Prouba 70833 Czech Republic,2018-04-04,508,181
7718,IFSULDEMINAS (Instituto Federal do Sul de Minas),"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,508,95
4243,Cumhuriyet Medical Journal,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,507,114
3234,Australian Society for the Study of Labour History,University of Sydney Institute Bld H03 University of Sydney NSW 2006 Australia,2018-04-04,507,55
9558,Revista Brasileira de Estudos Urbanos e Regionais (RBEUR),"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,507,97
4671,Digital Contents Society,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,506,111
4584,Korean Geotechnical Society,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,505,53
5405,IJSER Publishing,SCO-2762/23 Gurgaon 122017 India,2018-04-04,505,203
10882,Sociedade Brasileira de Geologia,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,505,3
6021,"Graphyonline Publications PVT, Ltd.","Begunia, Haripur Balasore Orissa 756003 India",2018-04-04,503,236
6566,The Joongwon Linguistic Society of Korea,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,503,138
2905,The Japanese Society of Strategies for Cancer Research and Therapy,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,502,31
5054,Korea Society of Health Service Management,"391-3, Bupyeong-gu, SamsandongMirae Tower 305 Incheon 21319 South Korea",2018-04-04,502,120
6687,Universidad Simon Bolivar,"Carrera 59, No. 59-92 Barranquilla Colombia",2018-04-04,502,198
3303,Bulletin of Marine Science,4600 Rickenbacker Causeway 4600 Rickenbacker Causeway Miami FL 33149-1031 United States,2018-04-04,501,147
6340,Japan Society of Health Psychology,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,501,195
7726,Kalvis,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,501,267
7390,Constantine the Philosopher University in Nitra,Tr. Andreja Hlinku 1 ID: 00157716 VAT: 2021246590 VAT ID: SK 2021246590 Nitra 94974 Slovakia,2018-04-04,501,172
1954,Study Group of Microwave Surgery,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,500,2
3281,The William and Mary Quarterly,P.O. Box 8781 Williamsburg VA 23187-8781 United States,2018-04-04,500,98
5845,Korea Convergence Society,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,500,260
6427,Instituto Nanocell,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,500,76
10140,UVK Verlagsgesellschaft mbH,Schuetzenstr. 24 Konstanz Baden-Wuerttemberg 78462 Germany,2018-04-04,500,500
7988,Moscow Regional Research and Clinical Institute (MONIKI),"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,498,118
8689,Ege Akademik Bakis (Ege Academic Review),Selcuk Universitesi Mimarlik Fakultesi Alaeddin Keykubat Kampusu Selcuklu Pinar apt. B-block no: 11 Konya 42075 Turkey,2018-04-04,498,56
9317,Francis de Sales Scientific Society (Towarzystwo Naukowe Franciszka Salezego),Kaweczynska 53 Warsaw 03-775 Poland,2018-04-04,498,114
10444,Institut Seni Indonesia Yogyakarta,"Jl. Parangtritis Km. 6,5 Sewon Yogyakarta 55188 Indonesia",2018-04-04,498,258
6090,Chitkara University Publications,"Administrative Office Saraswati Kendra, SCO - 160-161, Sector 90 Chandigarh Box 70 India",2018-04-04,497,129
1880,"University of Zagreb, Department of Mathematics",Bijenicka Cesta 30 Zagreb 10000 Croatia,2018-04-04,497,60
7681,Sultan Qaboos University Medical Journal,"PO Box 35, Al Khod Muscat 123 Oman",2018-04-04,496,178
7875,Fundacao Educacional de Criciuma- FUCRI,"Rua Azaleia, 399, EdifÃ­cio 3 Office, 7Âº Andar, Sala 75, Bairro ChÃ¡cara Floresta Botucatu SP 18.603-550 Brazil",2018-04-04,496,428
9809,Universidad Sergio Arboleda,"Av. Caracas #34-86, Of. 401 Bogota 220311 Colombia",2018-04-04,496,55
10678,Universidad Surcolombiana,"Av. Caracas #34-86, Of. 401 Bogota 220311 Colombia",2018-04-04,495,97
6444,The Korean Association of Translation Studies,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,494,71
8297,JPPS Journal,"University of California Office of the President, 415 20th Street, 4th Floor Office of the President 415 20th St. 4th Floor Oakland CA 94612 United States",2018-04-04,494,83
6157,Schleuen Verlag,Kreuzbergstrasse 30 Berlin 10965 Germany,2018-04-04,492,41
10921,FSBI Russian State Library,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,492,204
9481,Institute for Metals Superplasticity Problems of RAS,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,492,118
6963,Associacao Portuguesa de Psicologia,"Av. das Corcas Armada, Ed. ISCTE, Sala 0w5 Lisboa 1649-026 Portugal",2018-04-04,490,31
3064,The Korean Association of Oral and Maxillofacial Surgeons (KAMJE),302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea,2018-04-04,490,86
4999,Obuda University,Becsi ut 965/B Budapest H-1034 Hungary,2018-04-04,489,110
10954,Austin Publishing Group,"2500 Plaza 5, Harborside Financial Center Jersey City NJ 07311 United States",2018-04-04,489,487
10289,Ushynsky University,"26, Staroportofrankivska Str. Odessa 65020 Ukraine",2018-04-04,488,423
8895,Universitas Darussalam Gontor,Jl. Raya Siman Km. 6 Ponorogo East Java 63471 Indonesia,2018-04-04,488,258
11445,NIIC SB RAS,"Bld. 1, 46 Myasnitskaya Str. Moscow 101000 Russian Federation",2018-04-04,488,328
3288,American Society for Enology and Viticulture,P.O. Box 1855 Davis 95617-1855 United States,2018-04-04,488,113
10543,Chinese Medical Sciences Journal,Room 216 15 Fuxing Road Beijing 100038,2018-04-04,488,87
3758,University of Buckingham Press,Yeomanry House Hunter Street Buckingham MK18 1EG United Kingdom,2018-04-04,487,153
6898,The Institute of Korea Bibliography,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,486,94
8812,IAIN Tulungagung,Mayor Sujadi Timur Street No. 6 Tulungagung East Java 66221 Indonesia,2018-04-04,485,259
3572,Japanese Society of Insurance Science,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,484,25
3692,Asociacion Paleontologica Argentina,Maipu 645 1 Piso Buenos Aires 1006 Argentina,2018-04-04,484,129
4095,"Desafio Singular, Lda",Revista Motricidade Rua Camilo Castelo Branco Rua Camilo Castelo Branco Ribeira de Pena 4870-157 Portugal,2018-04-04,484,105
6640,Sakarya University Journal of Science,Tubitak Ulakbim Yok Binasi B5 Blok 2 kat Ankara 06539 Turkey,2018-04-04,483,395
6522,Korean Society of Exercise Physiology,"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea",2018-04-04,483,72
9252,The Korean Criminal Law Association,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,483,31
9564,Riset Perkebunan Nusantara,Jln. Salak 1A Kota Bogor Jawa Barat 16128 Indonesia,2018-04-04,482,176
9104,Annals of King Edward Medical University,Simon Fraser University 888 University Drive Burnaby BC V5A 156 Canada,2018-04-04,482,341
9122,Federal Scientific Center for Medical and Preventive Health Risk Management Technologies,"82, Momastyrskaya Str. Perm 614045 Russian Federation",2018-04-04,482,128
6861,The Korean Society of Bilingualism,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,482,82
1081,Japan Academy of Neurosonology,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,481,15
3100,Federation of Turkish Pathology Societies,"Federation of Turkish Pathology Societies Talatpasa Bulvari, 113/52-53 113/52-53, Altindag Altindag Ankara 6230 Turkey",2018-04-04,481,48
5070,Journal of Leadership Education,"Jackie Bruce Campus Box 7606, NC State University Campus Box 7606, NC State University Raleigh NC 27695 United States",2018-04-04,481,63
8533,Korean Council of Physical Multiple and Health Disabilities,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,481,20
8246,Northumbria University Library,"Floor 1, University Library Northumbria University Newcastle Upon Tyne NE1 8ST United Kingdom",2018-04-04,480,64
9394,Corporacion Colombiana de Investigacion Agropecuaria (Corpoica),Km. 14 via Mosquera Mosquera Cundinamarca Colombia,2018-04-04,480,98
6899,Dong-Bang Korean Chinese Literature Society,"201 Gajeaong-ro, Yuseong-gu Daejeon 305-754 South Korea",2018-04-04,479,59
4456,Hamdan Medical Journal,PO Box 22252 Dubai United Arab Emirates,2018-04-04,478,96
6774,"Institute of Social Sciences, Chungnam National University","Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,478,118
2213,University of Defence,Kounicova 44 612 00 Brno Czech Republic,2018-04-04,477,127
5415,Stavropol State Medical University,310 Mira Str. Stavropol 355017 Russian Federation,2018-04-04,477,133
5449,The Korean Society of Safety,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,477,91
9841,The Korean Language Society,"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea",2018-04-04,477,51
2876,The Korean Society of Health Policy and Administration,245 Daehangno Yusong Yusong Daejeon 305-806 South Korea,2018-04-04,476,35
8467,Mattersburger Kreis,Sensengasse 3 Vienna 1090 Austria,2018-04-04,476,21
5820,EMBnet Stichting,p/a CMBI Radboud University Nijmegen Medical Centre Greert Grooteplein 26-28 Grooteplein 26-28 Nijmegen 6581 GB Netherlands,2018-04-04,475,17
1763,Reactome,New Road Oxford Oxford OX2 1BG United Kingdom,2018-04-04,475,74
1567,Pacific Science,Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States,2018-04-04,475,83
5613,King Mongkut's University of Technology North Bangkok,1518 Pracharat 1 Rd. Bangsue Bangkok 10800 Thailand,2018-04-04,474,320
